crop_filename,orig_image,class_id,class_name,conf,x1,y1,x2,y2,ocr_text
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop842.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8438,97.8,2195.0,226.1,2270.8,Galinha Magra Congelada kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop843.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8417,52.3,1420.0,230.4,1474.7,Costela Bovina Resfriada c/ Osso kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop844.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8380,1589.6,2226.3,1743.8,2275.6,Batata Congelada Uai 2kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop840.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9292,957.7,1708.5,1171.3,1790.1,"298,9"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop841.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9227,1715.2,1709.7,1926.2,1789.7,"278,98"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop842.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9189,657.1,935.0,784.0,1011.1,"4,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop843.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9141,1792.5,1327.1,1921.4,1408.3,"2,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop844.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9126,1004.6,934.4,1169.4,1011.6,"12,80"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop845.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9115,1794.0,535.7,1919.4,616.4,"5,28"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop846.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9104,1420.6,536.9,1541.8,616.5,"6,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop847.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9094,625.3,536.3,789.9,616.3,"17,80"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop845.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.9092,116.0,930.7,256.1,1009.1,Creme de Leite Italac Tp 200g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop848.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9089,249.6,537.2,413.8,615.7,"15,50"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop849.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9088,658.5,1712.6,788.0,1791.7,"9,50"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop850.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9085,1792.9,933.3,1919.4,1011.7,"4,"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop846.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.9061,642.9,1177.2,763.7,1307.2,Azeite Português Extra Virgem Andorinha 500ml
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop851.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9061,626.4,1327.2,793.7,1409.0,"33,80"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop847.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.9056,813.1,1329.9,1011.8,1413.4,Farinha De Trigo Finna Tradicional Sem Fermento 1kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop852.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9042,1036.0,1326.6,1164.7,1407.8,"4,18"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop853.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9036,277.2,934.9,406.0,1011.3,"2,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop854.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9026,1409.6,1326.8,1539.0,1410.0,"1,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop855.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9021,282.4,1327.5,407.4,1407.3,"5,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop848.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.9007,1081.2,1571.4,1176.0,1695.5,Pneu Dunlop Sp Touring 175/65R14 R182T
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop849.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.9003,78.8,1713.2,256.2,1795.8,Água Mineral s/ Gás Aguas do Porto 510ml
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop856.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.8972,1413.8,933.2,1540.6,1012.0,"3,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop857.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.8970,280.8,1710.9,410.9,1791.4,"0,78"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop858.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.8952,1037.7,535.8,1164.2,616.0,"3,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop850.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8888,455.3,544.5,613.1,622.6,Manteiga com Sal Natville 5009
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop851.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8884,46.1,556.9,239.1,614.7,Carne Suína Pururuca kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop852.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8869,1602.4,533.4,1764.4,614.1,Leite Condensado Italac 3959
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop853.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8865,453.9,1713.4,621.4,1794.6,Sabão em Barra Neutro Glicerinado Ypê 160g c/ 5
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop854.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8762,1253.5,959.3,1385.6,1013.0,Açúcar Cristal Dona Mira 1kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop855.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8717,1706.5,1585.9,1874.7,1692.9,Pneu Dunlop Touring 175/70R13 R1 79T 105/70R13 R1 79T
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop856.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8642,1210.4,566.9,1387.3,620.5,Leite em Pó Integral Italac Sachê 200g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop857.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8628,893.0,944.6,995.3,998.8,Café Bahia 2509
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop858.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8575,1571.1,960.3,1765.5,1014.5,Arroz Agulhinha Tipo 1 Tio Urbano 1kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop859.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8570,1599.7,1312.1,1766.2,1370.3,Milho Verde Fugini Sachê 170g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop860.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8564,88.1,1356.2,256.3,1411.1,Feijão Carioca Vida Cores 1kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop861.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8514,640.9,843.1,784.9,918.1,Leite Longa Vida Integral Betânia 1 litro
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop862.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8475,1025.4,382.0,1128.7,515.7,Pão de Forma Tradicional Limiar 400g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop863.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8423,1446.5,1203.4,1524.0,1313.6,Massa Comum Petyan 400g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop859.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9315,239.1,1017.9,403.9,1094.5,"31,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop860.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9219,1787.1,2196.5,1916.4,2276.3,"3,"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop864.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.9214,62.0,1811.9,233.0,1888.0,Leite Longa Vida Betânia Integral Ou Desnatado 1 litro
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop861.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9207,1379.2,1016.6,1545.7,1093.7,"21,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop862.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9198,1761.9,1017.6,1923.6,1092.7,"13,9"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop863.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9189,619.1,1017.6,784.6,1094.0,"26,80"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop864.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9166,1761.4,1408.4,1924.2,1486.7,"18,5"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop865.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.9117,63.5,1391.5,231.0,1493.7,Filé de Peito de Frango Congelado Naturaves Bandeja 1kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop865.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9099,1380.7,1410.9,1544.9,1487.2,"22,80"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop866.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9095,240.9,1409.7,407.7,1486.1,"21,80"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop867.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9078,261.8,1803.5,390.5,1881.5,"4,."
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop868.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9060,1404.1,1803.2,1531.7,1882.0,"5,9"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop869.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9048,1002.6,1411.4,1165.8,1487.9,"16,80"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop870.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9044,265.1,2198.0,395.2,2276.2,"1,"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop871.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9033,1401.5,2198.6,1532.4,2276.5,"5,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop872.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.9032,997.6,1017.7,1158.9,1094.1,"17,9"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop866.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.9029,55.5,1017.6,230.3,1097.5,Chã de Fora Bovino Resfriado Friboi Peça/Pedaço kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop867.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.9013,430.1,1017.1,613.5,1096.6,Capa de Filé Bovino Resfriado Friboi Peça A Vácuo kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop873.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.8997,646.1,2198.4,769.6,2275.7,"1,"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop868.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8980,439.7,2199.4,611.6,2276.7,Massa Comum Pilar Espaguete Fino 400g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop874.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.8973,643.8,1410.2,769.3,1487.3,"6,"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop869.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8936,823.2,1413.7,992.1,1490.2,Linguiça Defumada Calabresa Fina Naturaves kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop875.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.8932,1033.5,1803.3,1157.5,1882.5,"3,"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop870.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8924,1590.3,1017.1,1751.4,1094.4,Sobrecoxa de Frango Congelada Seara IQF 1kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop876.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.8922,636.6,1803.7,771.8,1881.6,"32,"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop877.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.8903,1022.5,2197.9,1154.1,2276.2,"2,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop871.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8888,1610.7,2202.9,1755.2,2279.2,Biscoito Cream Cracker Vitarella 350g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_price_crop878.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,0,price,0.8833,1795.5,1802.9,1918.9,1881.7,"4,3"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop872.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8824,1198.6,1020.3,1371.7,1074.6,Pernil Congelado S/ Osso kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop873.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8728,1190.8,1809.3,1373.2,1884.8,Farinha de Mandioca Arco Verde Amarela Ou Branca 1kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop874.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8642,826.6,1827.4,986.6,1880.1,Arroz Parboilizado Minutinho 1kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop875.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8635,1588.6,1810.1,1755.5,1887.5,Farinha de Trigo Finna Tradicional Sem Fermento 1kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop876.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8616,865.8,1026.4,989.5,1082.3,Carré Suíno Congelado kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop877.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8606,1209.0,2199.6,1369.3,2253.3,Leite Condensado Italac 3959
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop878.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8551,435.4,1825.6,610.9,1878.5,Açúcar Padim Cristal Ou Refinado 1kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop879.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8388,858.0,2211.8,992.9,2264.3,Creme de Leite Italac 200g Tp
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop880.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8323,1216.2,1430.8,1370.2,1479.1,Batata Congelada Uai 2kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop881.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8298,484.8,1427.9,610.1,1479.7,Galinha Magra Congelada kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop882.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8240,1582.6,1422.3,1754.3,1474.2,Manteiga Natville C/ Sal 5009
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1_product_text_crop883.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p1.png,1,product_text,0.8007,92.0,2212.9,229.8,2265.0,Flocão de Milho Coringa 500g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop884.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,1,product_text,0.9291,62.5,1310.8,233.2,1412.8,Papel Higiênico Max Pure Folha Dupla 30m Leve 12 Pague 11
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop879.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9244,1719.9,1719.7,1927.9,1798.6,"308,"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop880.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9208,640.6,536.1,773.5,613.6,2.
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop881.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9178,1025.3,1326.2,1152.9,1402.4,75.
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop882.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9174,240.8,1325.4,404.2,1400.2,"14,"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop883.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9166,635.5,929.1,767.0,1007.4,"1,2"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop884.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9156,1372.7,1719.1,1544.4,1798.0,"179,89"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop885.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9134,1407.5,1325.7,1531.5,1400.8,"1,99"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop886.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9118,1001.9,1721.1,1165.7,1797.3,"29,89"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop887.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9115,266.1,1719.0,392.1,1797.2,
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop888.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9107,619.4,1720.6,786.3,1798.2,"29,8"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop889.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9080,1403.8,535.6,1536.3,612.4,"2,8."
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop890.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9077,250.3,535.9,395.1,612.9,"1,9."
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop891.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9068,620.2,1326.2,783.6,1400.6,"13,2"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop892.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9046,1024.7,928.5,1154.8,1007.9,"0,"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop893.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9015,1787.1,928.5,1915.8,1006.5,"2,58"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop894.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.9011,1412.2,928.6,1534.2,1006.5,"1,2"
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_price_crop895.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,0,price,0.8979,268.2,928.5,397.9,1008.2,"7,8."
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2_product_text_crop885.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 06.10 A 12.10_p2.png,1,product_text,0.8958,1585.1,538.6,1756.9,618.5,Chocolate Kinder Joy Lui/Azul Ou Lei/ Rosa Surpresa 209
