image,class_id,class_name,conf,x1,y1,x2,y2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p1.png,1,product_text,0.8652,840.2,1992.8,993.6,2051.6
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p1.png,1,product_text,0.8569,100.8,1567.3,229.9,1621.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p1.png,1,product_text,0.8553,1244.4,1993.7,1372.4,2047.6
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p1.png,1,product_text,0.8486,1602.3,1565.1,1756.1,1620.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p1.png,1,product_text,0.8475,105.2,1134.8,231.5,1191.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p1.png,1,product_text,0.8333,864.6,1565.7,989.7,1621.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p1.png,1,product_text,0.8238,466.6,2002.0,610.1,2056.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.9192,460.4,930.3,614.7,1010.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9186,1781.6,929.3,1914.4,1007.8
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9159,1378.6,536.3,1545.8,614.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9147,1017.3,1720.6,1143.0,1797.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9130,619.8,535.9,785.4,613.1
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9124,1399.5,1720.9,1535.6,1797.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9122,263.9,930.0,389.4,1007.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9118,261.8,535.7,391.6,613.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.9110,454.8,1327.9,612.3,1404.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9108,1401.8,1325.6,1529.1,1401.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9093,1761.3,535.7,1924.1,612.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9081,619.1,1721.6,783.3,1797.6
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9064,641.5,930.9,769.6,1008.8
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9047,1001.1,535.9,1165.4,614.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9041,638.9,1326.3,776.2,1402.1
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9035,1784.7,1326.4,1915.1,1403.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9029,1022.8,929.5,1155.9,1008.8
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.9011,1024.5,1325.7,1152.9,1403.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.8988,1763.0,1721.2,1925.2,1797.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8979,1596.9,1723.9,1754.9,1802.6
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.8954,262.8,1324.1,396.0,1401.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8954,473.4,534.8,613.0,613.1
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.8943,1398.0,930.0,1525.8,1008.6
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,0,price,0.8943,265.7,1719.7,392.7,1798.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8930,1208.6,1699.2,1369.5,1802.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8856,836.7,1716.3,993.0,1796.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8837,1597.7,551.6,1755.4,603.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8823,1597.2,1330.0,1756.8,1385.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8704,870.6,933.7,993.4,988.3
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8677,103.1,1727.3,224.4,1784.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8640,1226.8,537.8,1374.4,594.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8637,66.5,1332.0,232.1,1388.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8621,87.9,948.0,232.5,1000.3
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8582,493.3,1727.3,609.7,1784.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8508,846.4,1340.5,976.7,1396.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8460,1232.0,941.3,1372.8,994.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8459,1608.8,936.1,1756.6,990.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8407,866.2,536.1,994.1,592.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8394,99.7,537.8,229.6,592.3
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.8086,1233.2,1330.7,1371.3,1385.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 17.11 A 23.11_p2.png,1,product_text,0.3334,987.5,2058.0,1175.8,2106.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9253,1000.2,1136.2,1166.0,1213.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9165,1001.5,1562.8,1167.0,1640.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9152,618.5,1563.0,784.2,1640.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9149,1378.9,1136.0,1545.6,1213.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9143,1761.9,1133.9,1925.5,1212.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9137,241.2,1135.2,407.9,1213.3
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9134,252.4,1990.7,394.5,2068.8
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9128,1001.2,1990.7,1167.8,2072.1
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9121,618.3,1990.6,784.3,2070.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9094,1760.6,1560.4,1925.3,1639.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.9085,56.3,1990.1,230.8,2072.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9073,241.2,1563.5,407.2,1640.3
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.9070,839.3,1572.6,991.0,1653.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9034,1379.5,1563.2,1543.0,1640.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9015,639.1,1135.2,767.8,1212.8
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.9003,1393.7,1989.5,1527.9,2070.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.8998,1759.6,1987.4,1924.4,2066.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8998,422.2,1567.9,612.5,1648.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8967,54.9,1565.0,230.2,1644.1
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8962,1224.9,1141.5,1369.4,1221.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8876,1584.6,1134.0,1753.9,1216.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8868,841.4,1136.2,993.3,1220.3
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8856,1206.5,1992.3,1372.6,2072.6
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8807,1570.6,1995.5,1756.0,2057.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8688,1589.9,1566.3,1757.1,1622.1
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8667,820.8,1992.3,994.2,2052.6
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8560,483.5,1139.9,610.7,1194.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8497,1233.3,1564.2,1367.9,1619.6
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.8470,105.1,1134.5,231.6,1192.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,1,product_text,0.7902,484.9,1990.0,610.5,2045.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,0,price,0.3590,106.1,1866.5,339.5,1938.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.9283,1216.5,1726.8,1371.0,1803.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9281,240.4,536.4,404.8,614.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9275,642.9,535.9,767.6,614.1
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9269,1382.3,1720.9,1544.3,1798.2
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9195,1716.9,1720.3,1926.9,1798.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9191,618.6,932.0,785.4,1009.8
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9161,639.3,1325.1,776.2,1402.1
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9148,1785.0,536.1,1917.1,614.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9134,1378.5,536.1,1545.2,614.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9129,624.5,1721.5,786.9,1798.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9110,1001.2,1720.2,1166.1,1797.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9078,1759.6,1326.2,1924.9,1402.6
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9063,239.7,930.6,405.8,1008.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9058,1025.5,1324.7,1152.3,1404.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9027,999.9,535.4,1166.2,614.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.9023,834.0,1330.9,993.0,1384.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.9002,262.8,1324.8,396.0,1401.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8991,1202.2,536.0,1369.5,616.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.8987,1401.7,929.7,1528.9,1007.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.8984,1786.6,930.1,1913.9,1008.6
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.8984,1405.1,1325.8,1531.9,1402.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.8977,263.0,1720.3,391.8,1798.1
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8972,418.5,1717.5,622.2,1796.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,0,price,0.8970,1022.7,929.7,1155.8,1008.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8925,78.1,1722.3,233.6,1801.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8871,77.5,1340.2,232.5,1415.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8799,1594.8,534.5,1756.4,588.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8743,1786.8,1539.5,1906.4,1694.4
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8712,872.0,1726.3,987.2,1801.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8695,459.1,954.0,614.6,1005.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8650,865.2,937.9,991.0,991.0
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8638,84.7,928.9,232.3,984.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8636,1214.6,942.1,1374.6,997.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8619,817.7,539.2,995.6,595.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8611,1198.0,1334.0,1370.3,1388.9
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8592,487.1,534.5,612.2,588.1
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8559,62.1,533.4,235.4,588.7
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8548,1606.5,941.7,1753.6,995.5
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8445,472.2,1341.7,609.8,1396.6
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,1,product_text,0.8398,1637.5,1332.6,1754.8,1387.6
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9324,1383.0,1018.4,1547.4,1095.3
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9309,1383.8,2200.8,1549.3,2277.2
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9279,623.8,1410.3,789.6,1489.0
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9209,1006.6,1017.7,1172.0,1095.1
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9178,1760.6,1409.1,1924.8,1488.2
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9146,247.4,1410.7,411.3,1488.4
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9128,1761.8,1016.2,1926.4,1094.0
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9128,1383.7,1410.0,1549.5,1488.4
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9117,1794.1,1803.2,1918.5,1882.8
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9115,1004.2,1804.9,1168.3,1883.6
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9108,272.3,2201.4,399.3,2277.7
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9099,248.3,1017.2,413.6,1095.1
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9091,626.4,1017.3,792.6,1095.2
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9087,1004.9,1411.2,1168.2,1490.6
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.9064,1241.8,1413.5,1366.5,1495.4
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9050,1762.7,2198.5,1923.3,2275.7
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9037,1044.8,2198.7,1166.3,2277.2
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9032,1381.8,1805.8,1547.6,1883.2
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.9025,626.1,1805.4,788.7,1884.1
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.8987,248.3,1805.3,411.8,1883.7
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8985,1593.5,1021.8,1754.1,1100.7
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8944,466.8,2199.8,628.5,2277.1
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,0,price,0.8936,655.8,2198.8,783.8,2277.1
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8927,467.4,1006.7,609.1,1086.1
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8915,829.1,1795.7,993.8,1877.4
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8885,59.7,1799.7,231.2,1879.4
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8883,1611.8,1813.3,1761.8,1893.5
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8865,849.9,1011.0,991.9,1089.1
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8857,72.5,998.4,225.0,1082.3
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8805,1223.4,1006.2,1371.7,1106.0
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8790,1566.7,1410.1,1754.0,1490.5
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8786,1239.5,1791.6,1371.4,1874.4
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8715,1224.3,2190.9,1368.0,2266.9
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8664,439.7,1412.7,613.9,1491.8
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8629,835.1,2226.6,1006.9,2278.4
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8628,860.8,1420.3,991.5,1497.6
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8609,470.8,1831.3,612.0,1885.4
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8438,97.8,2195.0,226.1,2270.8
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8417,52.3,1420.0,230.4,1474.7
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,1,product_text,0.8380,1589.6,2226.3,1743.8,2275.6
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9292,957.7,1708.5,1171.3,1790.1
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9227,1715.2,1709.7,1926.2,1789.7
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9189,657.1,935.0,784.0,1011.1
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9141,1792.5,1327.1,1921.4,1408.3
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9126,1004.6,934.4,1169.4,1011.6
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9115,1794.0,535.7,1919.4,616.4
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9104,1420.6,536.9,1541.8,616.5
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9094,625.3,536.3,789.9,616.3
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.9092,116.0,930.7,256.1,1009.1
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9089,249.6,537.2,413.8,615.7
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9088,658.5,1712.6,788.0,1791.7
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9085,1792.9,933.3,1919.4,1011.7
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.9061,642.9,1177.2,763.7,1307.2
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9061,626.4,1327.2,793.7,1409.0
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.9056,813.1,1329.9,1011.8,1413.4
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9042,1036.0,1326.6,1164.7,1407.8
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9036,277.2,934.9,406.0,1011.3
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9026,1409.6,1326.8,1539.0,1410.0
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.9021,282.4,1327.5,407.4,1407.3
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.9007,1081.2,1571.4,1176.0,1695.5
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.9003,78.8,1713.2,256.2,1795.8
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.8972,1413.8,933.2,1540.6,1012.0
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.8970,280.8,1710.9,410.9,1791.4
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,0,price,0.8952,1037.7,535.8,1164.2,616.0
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8888,455.3,544.5,613.1,622.6
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8884,46.1,556.9,239.1,614.7
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8869,1602.4,533.4,1764.4,614.1
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8865,453.9,1713.4,621.4,1794.6
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8762,1253.5,959.3,1385.6,1013.0
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8717,1706.5,1585.9,1874.7,1692.9
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8642,1210.4,566.9,1387.3,620.5
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8628,893.0,944.6,995.3,998.8
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8575,1571.1,960.3,1765.5,1014.5
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,1,product_text,0.8570,1599.7,1312.1,1766.2,1370.3
