image,product_crop,product_ocr,product_conf,product_x1,product_y1,product_x2,product_y2,price_crop,price_ocr,price_conf,price_x1,price_y1,price_x2,price_y2,price_brl,price_raw,unit
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1_product_text_crop803.png,Cupim Bovino Congelado kg,0.8470,105.1,1134.5,231.6,1192.0,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1_price_crop789.png,"29,80",0.9137,241.2,1135.2,407.9,1213.3,29.80,"29,80",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1_product_text_crop804.png,Carré Suíno Congelado kg,0.7902,484.9,1990.0,610.5,2045.4,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p1_price_crop792.png,"14,",0.9121,618.3,1990.6,784.3,2070.5,14.00,"14,00",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop805.png,Ração p/ Cães Adultos Tutticanis 14kg,0.9283,1216.5,1726.8,1371.0,1803.9,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop802.png,"68,7",0.9269,1382.3,1720.9,1544.3,1798.2,68.70,"68,70",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop806.png,Leite Condensado Italac 3959,0.9023,834.0,1330.9,993.0,1384.0,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop812.png,"5,28",0.9058,1025.5,1324.7,1152.3,1404.0,5.28,"5,28",l
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop807.png,Linguiça Calabresa Defumada Saudali kg,0.8991,1202.2,536.0,1369.5,616.5,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop807.png,"19,89",0.9134,1378.5,536.1,1545.2,614.4,19.89,"19,89",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop808.png,Papel Higiênico Familiar Supremo Folha Dupla 20m Leve 12 Pague 11,0.8972,418.5,1717.5,622.2,1796.0,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop808.png,"10,8",0.9129,624.5,1721.5,786.9,1798.0,10.80,"10,80",l
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop809.png,Biscoito Cream Cracker Fortaleza Tostadinha 3509,0.8925,78.1,1722.3,233.6,1801.7,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop818.png,"3,8",0.8977,263.0,1720.3,391.8,1798.1,3.80,"3,80",l
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop810.png,Massa Espaguete Comum Bonsabor 4009,0.8871,77.5,1340.2,232.5,1415.0,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop814.png,"1,3,",0.9002,262.8,1324.8,396.0,1401.4,1.30,"1,30",g
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop811.png,Hambúrguer Misto Rezende 569,0.8799,1594.8,534.5,1756.4,588.5,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop806.png,"0,8.",0.9148,1785.0,536.1,1917.1,614.5,0.80,"0,80",g
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop812.png,"Pneu Dunlop Sp Touring 175/70R13, 175/65R14 e 165/70R13 R1 82t",0.8743,1786.8,1539.5,1906.4,1694.4,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop803.png,"278,9",0.9195,1716.9,1720.3,1926.9,1798.9,278.90,"278,90",un
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop813.png,Lava Roupas Líquido Juá 2 litros,0.8712,872.0,1726.3,987.2,1801.5,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop809.png,"14,89",0.9110,1001.2,1720.2,1166.1,1797.7,14.89,"14,89",l
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop814.png,Batata Congelada Uai 2kg,0.8695,459.1,954.0,614.6,1005.7,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop804.png,"19,8",0.9191,618.6,932.0,785.4,1009.8,19.80,"19,80",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop815.png,Açúcar Cristal Valioso 1kg,0.8650,865.2,937.9,991.0,991.0,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop819.png,"3,8",0.8970,1022.7,929.7,1155.8,1008.9,3.80,"3,80",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop816.png,Queijo Muçarela Peça/ Pedaço kg,0.8638,84.7,928.9,232.3,984.9,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop811.png,"28,90",0.9063,239.7,930.6,405.8,1008.5,28.90,"28,90",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop817.png,Arroz Parboilizado Tipo 2 Pop 1kg,0.8636,1214.6,942.1,1374.6,997.9,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop815.png,"2,78",0.8987,1401.7,929.7,1528.9,1007.7,2.78,"2,78",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop818.png,Linguiça Gomos Churrasco Aurora kg,0.8619,817.7,539.2,995.6,595.5,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop813.png,"16,",0.9027,999.9,535.4,1166.2,614.4,16.00,"16,00",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop819.png,Leite em Pó Integral Italac Sachê 200g,0.8611,1198.0,1334.0,1370.3,1388.9,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop817.png,"6,8",0.8984,1405.1,1325.8,1531.9,1402.4,6.80,"6,80",l
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop820.png,Galinha Magra Congelada kg,0.8592,487.1,534.5,612.2,588.1,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop801.png,"6,8",0.9275,642.9,535.9,767.6,614.1,6.80,"6,80",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop821.png,Pernil Congelado S/ Osso kg,0.8559,62.1,533.4,235.4,588.7,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop800.png,"17,4",0.9281,240.4,536.4,404.8,614.4,17.40,"17,40",kg
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop822.png,Flocão de Milho Pindorama 5009,0.8548,1606.5,941.7,1753.6,995.5,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop816.png,"0,8",0.8984,1786.6,930.1,1913.9,1008.6,0.80,"0,80",l
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop823.png,Creme de Leite Italac 2009,0.8445,472.2,1341.7,609.8,1396.6,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop805.png,"2,8.",0.9161,639.3,1325.1,776.2,1402.1,2.80,"2,80",l
BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2.png,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_product_text_crop824.png,Café Kimimo 2509,0.8398,1637.5,1332.6,1754.8,1387.6,BRASIL ATACAREJO - JUAZEIRO DO NORTE 24.11 A 30.11_p2_price_crop810.png,"13,89",0.9078,1759.6,1326.2,1924.9,1402.6,13.89,"13,89",
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop825.png,Jerked Beef Ponta Agulha kg,0.9064,1241.8,1413.5,1366.5,1495.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop827.png,"34,80",0.9128,1383.7,1410.0,1549.5,1488.4,34.80,"34,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop826.png,Contra Filé Bovino Resfriado Peça/ Pedaço Kg,0.8985,1593.5,1021.8,1754.1,1100.7,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop826.png,"39,80",0.9128,1761.8,1016.2,1926.4,1094.0,39.80,"39,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop827.png,Hambúrguer Misto Friara 569,0.8944,466.8,2199.8,628.5,2277.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop839.png,"0,8",0.8936,655.8,2198.8,783.8,2277.1,0.80,"0,80",g
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop828.png,Músculo Bovino Resfriado Peça/ Pedaço kg,0.8927,467.4,1006.7,609.1,1086.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop832.png,"24,80",0.9091,626.4,1017.3,792.6,1095.2,24.80,"24,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop829.png,Filé de Peito de Frango Congelado kg,0.8915,829.1,1795.7,993.8,1877.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop829.png,"19,",0.9115,1004.2,1804.9,1168.3,1883.6,19.00,"19,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop830.png,Linguiça Defumada Calabresa Perdigão kg,0.8885,59.7,1799.7,231.2,1879.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop838.png,"24,89",0.8987,248.3,1805.3,411.8,1883.7,24.89,"24,89",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop831.png,Frango Resfriado Naturaves kg,0.8883,1611.8,1813.3,1761.8,1893.5,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop828.png,"8,",0.9117,1794.1,1803.2,1918.5,1882.8,8.00,"8,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop832.png,Patinho Bovino Resfriado Peça/ Pedaço kg,0.8865,849.9,1011.0,991.9,1089.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop823.png,"34,80",0.9209,1006.6,1017.7,1172.0,1095.1,34.80,"34,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop833.png,Acém/ Pá/ Peito Bovino Resfriado Peça/ Pedaço kg,0.8857,72.5,998.4,225.0,1082.3,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop831.png,"25,80",0.9099,248.3,1017.2,413.6,1095.1,25.80,"25,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop834.png,Chã de Dentro Bovino Resfriado Peça Pedaço kg,0.8805,1223.4,1006.2,1371.7,1106.0,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop820.png,"35,0",0.9324,1383.0,1018.4,1547.4,1095.3,35.00,"35,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop835.png,Linguiça p/ Churrasco Gomos Naturaves kg,0.8790,1566.7,1410.1,1754.0,1490.5,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop824.png,"14,8",0.9178,1760.6,1409.1,1924.8,1488.2,14.80,"14,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop836.png,Asa de Frango Congelada kg,0.8786,1239.5,1791.6,1371.4,1874.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop836.png,"14,80",0.9032,1381.8,1805.8,1547.6,1883.2,14.80,"14,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop837.png,Queijo Muçarela Peça/ Pedaço kg,0.8715,1224.3,2190.9,1368.0,2266.9,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop821.png,"29,9",0.9309,1383.8,2200.8,1549.3,2277.2,29.90,"29,90",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop838.png,Costela Suína Congelada em Tiras kg,0.8664,439.7,1412.7,613.9,1491.8,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop822.png,"11,50",0.9279,623.8,1410.3,789.6,1489.0,11.50,"11,50",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop839.png,Salsicha p/ Hot Dog Mauricéa kg,0.8629,835.1,2226.6,1006.9,2278.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop835.png,"6,",0.9037,1044.8,2198.7,1166.3,2277.2,6.00,"6,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop840.png,Fígado Bovino Congelado kg,0.8628,860.8,1420.3,991.5,1497.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop833.png,"11,",0.9087,1004.9,1411.2,1168.2,1490.6,11.00,"11,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop841.png,Peito de Frango Congelado kg,0.8609,470.8,1831.3,612.0,1885.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop837.png,"13,",0.9025,626.1,1805.4,788.7,1884.1,13.00,"13,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop842.png,Galinha Magra Congelada kg,0.8438,97.8,2195.0,226.1,2270.8,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop830.png,"5,8",0.9108,272.3,2201.4,399.3,2277.7,5.80,"5,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop843.png,Costela Bovina Resfriada c/ Osso kg,0.8417,52.3,1420.0,230.4,1474.7,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop825.png,"17,80",0.9146,247.4,1410.7,411.3,1488.4,17.80,"17,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_product_text_crop844.png,Batata Congelada Uai 2kg,0.8380,1589.6,2226.3,1743.8,2275.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p1_price_crop834.png,"19,",0.9050,1762.7,2198.5,1923.3,2275.7,19.00,"19,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop845.png,Creme de Leite Italac Tp 200g,0.9092,116.0,930.7,256.1,1009.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop853.png,"2,8",0.9036,277.2,934.9,406.0,1011.3,2.80,"2,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop846.png,Azeite Português Extra Virgem Andorinha 500ml,0.9061,642.9,1177.2,763.7,1307.2,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop851.png,"33,80",0.9061,626.4,1327.2,793.7,1409.0,33.80,"33,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop847.png,Farinha De Trigo Finna Tradicional Sem Fermento 1kg,0.9056,813.1,1329.9,1011.8,1413.4,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop852.png,"4,18",0.9042,1036.0,1326.6,1164.7,1407.8,4.18,"4,18",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop848.png,Pneu Dunlop Sp Touring 175/65R14 R182T,0.9007,1081.2,1571.4,1176.0,1695.5,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop840.png,"298,9",0.9292,957.7,1708.5,1171.3,1790.1,298.90,"298,90",un
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop849.png,Água Mineral s/ Gás Aguas do Porto 510ml,0.9003,78.8,1713.2,256.2,1795.8,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop857.png,"0,78",0.8970,280.8,1710.9,410.9,1791.4,0.78,"0,78",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop850.png,Manteiga com Sal Natville 5009,0.8888,455.3,544.5,613.1,622.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop847.png,"17,80",0.9094,625.3,536.3,789.9,616.3,17.80,"17,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop851.png,Carne Suína Pururuca kg,0.8884,46.1,556.9,239.1,614.7,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop848.png,"15,50",0.9089,249.6,537.2,413.8,615.7,15.50,"15,50",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop852.png,Leite Condensado Italac 3959,0.8869,1602.4,533.4,1764.4,614.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop845.png,"5,28",0.9115,1794.0,535.7,1919.4,616.4,5.28,"5,28",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop853.png,Sabão em Barra Neutro Glicerinado Ypê 160g c/ 5,0.8865,453.9,1713.4,621.4,1794.6,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop849.png,"9,50",0.9088,658.5,1712.6,788.0,1791.7,9.50,"9,50",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop854.png,Açúcar Cristal Dona Mira 1kg,0.8762,1253.5,959.3,1385.6,1013.0,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop856.png,"3,8",0.8972,1413.8,933.2,1540.6,1012.0,3.80,"3,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop855.png,Pneu Dunlop Touring 175/70R13 R1 79T 105/70R13 R1 79T,0.8717,1706.5,1585.9,1874.7,1692.9,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop841.png,"278,98",0.9227,1715.2,1709.7,1926.2,1789.7,278.98,"278,98",un
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop856.png,Leite em Pó Integral Italac Sachê 200g,0.8642,1210.4,566.9,1387.3,620.5,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop846.png,"6,8",0.9104,1420.6,536.9,1541.8,616.5,6.80,"6,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop857.png,Café Bahia 2509,0.8628,893.0,944.6,995.3,998.8,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop844.png,"12,80",0.9126,1004.6,934.4,1169.4,1011.6,12.80,"12,80",
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop858.png,Arroz Agulhinha Tipo 1 Tio Urbano 1kg,0.8575,1571.1,960.3,1765.5,1014.5,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop850.png,"4,",0.9085,1792.9,933.3,1919.4,1011.7,4.00,"4,00",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop859.png,Milho Verde Fugini Sachê 170g,0.8570,1599.7,1312.1,1766.2,1370.3,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop843.png,"2,8",0.9141,1792.5,1327.1,1921.4,1408.3,2.80,"2,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop860.png,Feijão Carioca Vida Cores 1kg,0.8564,88.1,1356.2,256.3,1411.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop855.png,"5,8",0.9021,282.4,1327.5,407.4,1407.3,5.80,"5,80",kg
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop861.png,Leite Longa Vida Integral Betânia 1 litro,0.8514,640.9,843.1,784.9,918.1,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop842.png,"4,8",0.9189,657.1,935.0,784.0,1011.1,4.80,"4,80",l
BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2.png,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_product_text_crop862.png,Pão de Forma Tradicional Limiar 400g,0.8475,1025.4,382.0,1128.7,515.7,BRASIL ATACAREJO - VITÓRIA DA CONQUISTA 03.11 A 06.11_p2_price_crop858.png,"3,8",0.8952,1037.7,535.8,1164.2,616.0,3.80,"3,80",l
